part_498-6,338.512,522.297,17.7426,2.27626
part_535-3,353.698,502,80.6107,2.76844
t9,457.828,503.889,124.545,67.1478
path26,534.895,510.134,47.4783,48.1503
path27,465.329,509.528,80.6994,59.0021
path28,457.828,503.889,104.251,64.6371
path29,465.801,558.014,99.5404,13.0223
path30,544.033,535.083,15.8752,31.9069
path31,537.673,514.793,39.3576,41.9567
t10,457.809,575.885,103.156,96.9317
path32,457.809,606.682,65.5618,13.7997
path33,515.958,589.184,45.006,83.6328
path34,517.684,579.688,22.0389,12.5986
path35,535.274,575.885,15.013,52.3213
path36,521.134,615.766,18.7019,5.08269
path37,529.089,621.666,10.7295,14.4467
path38,528.906,583.309,9.08623,3.56786
path39,528.538,620.935,11.8313,15.7134
path40,531.417,583.554,2.21716,2.95865
t11,423.833,671.787,191.988,89.6628
path41,486.443,741.64,8.42148,4.39344
path42,446.9,740.099,8.74968,5.05915
path43,466.497,737.236,8.71989,7.16791
path44,527.314,733.821,5.08815,6.7613
path45,460.109,733.273,8.71965,7.70115
path46,439.537,733.254,3.24271,9.81201
path47,492.713,730.631,8.70001,7.70114
path48,479.723,730.191,8.70001,7.70114
path49,453.73,729.09,8.71381,7.71391
path50,441.856,728.65,7.59797,7.71543
path51,527.108,727.977,6.64738,5.70528
path52,519.123,727.541,8.78574,3.9666
path53,473.312,726.877,8.71766,7.05195
path54,447.338,726.429,8.71045,6.4123
path55,493.133,723.146,8.76697,4.17848
path56,440.95,721.164,8.9628,5.49948
path57,499.512,719.623,8.96078,7.70114
path58,473.522,718.522,8.96614,7.92131
path59,493.119,715.66,8.96856,7.70115
path60,525.713,714.987,3.64706,5.60989
path61,460.756,714.114,8.83966,4.18338
path62,513.675,712.578,6.67786,2.20892
path63,460.861,710.596,8.64741,3.76168
path64,493.57,707.954,8.72743,6.83153
path65,480.581,707.514,8.73121,7.04065
path66,467.592,707.074,8.72722,7.48098
path67,474.174,706.193,8.75431,5.05915
path68,513.167,705.533,8.71255,7.2608
path69,506.695,705.04,8.62891,3.78999
path70,494.242,704.643,8.3852,3.52681
path71,455.716,703.981,7.213,2.86804
path72,433.324,703.111,22.6662,28.9422
path73,453.926,721.605,8.96804,5.27932
path74,486.514,719.183,8.96857,7.70115
path75,441.621,706.193,8.71382,7.71391
path76,431.989,734.947,101.649,13.7346
path77,473.118,733.714,8.70001,7.70115
path78,460.326,726.658,8.70885,6.83105
path79,436.144,717.201,7.37976,7.70114
path80,506.109,716.1,8.96857,7.70115
path81,467.141,714.559,8.96772,7.70115
path82,454.151,714.119,8.96772,7.70115
path83,505.483,738.557,8.7,7.70114
path84,505.847,727.549,8.83316,3.73816
path85,519.099,716.541,8.96861,7.70115
path86,480.127,715,8.96617,7.92131
path87,500.172,704.638,8.73057,7.71545
path88,473.806,741.199,7.22692,2.64254
path89,459.636,740.759,9.02502,4.40418
path90,479.482,737.677,8.72957,6.61136
path91,453.502,736.576,8.71829,7.92131
path92,447.125,732.613,8.71381,7.71391
path93,493.115,727.106,8.22431,3.74142
path94,480.056,727.082,8.46276,3.32434
path95,454.577,726.889,7.55034,2.41716
path96,479.673,722.705,9.45016,4.62019
path97,466.93,722.045,8.9867,5.05915
path98,447.546,717.642,8.96772,7.70114
path99,500.519,712.137,7.05746,2.64828
path100,474.41,711.037,7.84643,3.52742
path101,448.219,710.156,8.51484,4.18703
path102,466.734,729.751,8.7,7.70114
path103,512.308,727.549,8.70005,7.70114
path104,460.536,718.082,8.96777,7.70115
path105,506.568,708.615,8.73087,6.15999
path106,448.242,704.191,8.69446,6.18047
path107,461.219,703.991,8.79631,6.83324
path108,511.791,742.52,8.83316,3.73815
path109,498.578,742.08,8.77346,4.18677
path110,492.493,738.117,8.70005,7.70114
path111,512.088,735.035,8.70005,7.70115
path112,486.108,734.154,8.70006,7.70115
path113,499.315,727.317,8.6955,7.49322
path114,486.3,727.109,8.72933,7.26081
path115,519.04,724.026,8.1286,3.74728
path116,520.869,714.547,6.45636,2.20947
path117,487.266,711.477,7.53698,3.08779
path118,487.214,704.652,8.70025,7.04065
path119,525.487,720.181,6.58307,7.5835
path120,499.715,714.559,8.97471,5.27933
path121,486.707,714.339,8.98077,5.05915
path122,473.506,714.331,9.19632,4.40645
path123,441.166,714.119,8.95634,7.26081
path124,505.703,731.072,8.70005,7.70114
path125,505.795,723.586,8.88529,3.73816
path126,512.506,720.063,8.957,7.71483
path127,512.714,714.559,8.96186,5.71965
path128,456.642,702.67,80.149,42.1481
path129,499.098,734.594,8.70001,7.70115
path130,441.639,736.136,7.59412,7.70116
path131,436.085,724.687,6.00116,1.99057
path132,507.821,714.545,5.72732,1.77114
path133,494.506,714.5,5.32557,1.38651
path134,448.453,714.11,8.39488,3.74697
path135,438.862,709.544,4.80441,4.83251
path136,454.606,706.633,8.72496,7.70115
path137,482.162,706.179,5.78495,1.56544
path138,440.807,705.002,3.16841,4.74599
path139,439.449,697.386,143.708,52.3984
path140,520.496,729.951,11.1768,14.7812
path141,435.731,729.828,5.98748,11.147
path142,519.555,708.805,7.10229,5.97001
path143,518.462,739.172,7.25128,7.31885
path144,433.538,728.348,7.20192,14.388
path145,467.82,726.878,7.46516,3.08779
path146,437.752,714.099,5.61421,3.33741
path147,500.006,695.618,16.206,5.50781
path148,483.061,695.405,16.1033,5.49948
path149,471.606,694.955,10.8043,5.73909
path150,457.096,694.954,9.90277,5.52112
path151,452.02,694.943,4.45845,5.18931
path152,438.239,695.163,14.3776,10.8055
path153,426.145,689.393,157.149,54.5986
path154,522.465,731.496,9.31557,11.2498
path155,518.686,731.142,3.85543,7.21197
path156,430.448,738.316,64.5252,11.0254
path157,533.053,733.334,1.98328,6.25316
path158,438.586,732.047,3.31384,6.60072
path159,441.868,726.437,6.71565,2.42859
path160,434.417,726.448,8.65894,4.00655
path161,448.971,725.127,5.81269,1.76158
path162,436.601,706.841,2.9016,8.58636
path163,520.522,706.538,3.2577,2.57388
path164,442.372,704.423,6.81947,1.99968
path165,451.111,697.732,5.87509,3.62026
path166,467.391,695.805,3.59627,4.69816
path167,430.455,690.218,7.83613,29.7173
path168,433.807,671.787,182.013,66.8538
path169,436.888,741.812,5.74496,3.42757
path170,532.612,739.371,2.15073,3.12291
path171,434.195,692.893,2.86068,12.0746
path172,441.56,743.61,5.87437,1.56259
path173,426.469,742.863,105.116,8.6799
path174,469.602,694.815,2.6668,1.77789
path175,423.833,743.961,137.219,10.0033
path176,560.888,738.555,42.4489,18.7149
path177,427.842,750.887,141.894,7.70066
path178,556.638,746.62,16.608,10.1604
path179,521.804,755.937,70.2486,5.51254
path180,429.28,719.516,2.76875,3.94411
t12,628.916,510.545,75.5843,62.4907
path181,628.916,512.212,75.5843,60.8231
path182,632.608,514.265,67.7948,46.4671
path183,678.839,544.203,15.6658,8.90925
path184,679.775,542.04,19.4105,14.9995
path185,687.529,536.572,2.23249,5.84947
path186,656.791,525.267,7.51891,6.83624
path187,665.179,518.264,7.59012,5.96741
path188,682.114,517.942,12.2899,10.859
path189,643.176,517.512,41.727,40.7602
path190,674.001,535.5,4.26562,8.57756
path191,668.542,535.541,5.61074,4.78664
path192,680.446,535.089,4.78792,8.72326
path193,690.433,533.013,6.89152,5.6064
path194,678.073,528.371,3.05105,7.06568
path195,674.849,527.917,3.04077,7.50011
path196,669.051,527.273,5.10116,8.08032
path197,664.58,526.446,4.65082,9.02462
path198,656.866,522.029,7.36545,3.45194
path199,661.811,519.071,5.92383,3.92953
path200,671.049,518.776,8.8232,7.56433
path201,687.122,510.545,3.63525,1.78954
path202,684.967,537.208,2.34429,5.29536
path203,677.538,535.445,3.63996,9.52189
path204,681.821,529.214,2.99431,5.78387
path205,663.714,523.697,5.61683,2.62498
path206,679.165,521.604,3.18985,5.78926
path207,686.678,540.496,9.95268,3.01045
path208,671.893,521.248,3.16472,4.61219
path209,689.679,538.828,4.16416,1.91311
path210,689.287,531.011,5.85458,2.74648
path211,685.366,529.036,1.93832,5.04265
path212,669.304,524.887,5.38181,2.2145
path213,687.512,530.653,1.93751,3.77323
path214,689.886,533.858,3.26826,2.76803
path215,687.637,533.602,2.2612,3.39204
t13,667.325,730.754,306.324,25.1381
path216,701.842,741.191,132.527,6.79219
path217,883.855,735.355,47.7007,13.8784
path218,845.813,735.354,40.698,14.7159
path219,830.016,735.357,21.0729,13.0479
path220,702.726,732.031,127.273,5.1232
path221,675.682,731.602,27.8979,16.5643
path222,928.631,730.781,41.9585,16.9111
path223,845.62,748.672,21.1999,7.21946
path224,667.325,748.59,13.2237,6.46889
path225,677.719,745.644,8.99175,6.94803
path226,701.436,737.444,129.924,3.4596
path227,940.917,736.196,22.547,5.97985
path228,954.574,735.14,19.0751,14.5116
path229,914.7,735.18,5.95503,8.6772
path230,880.151,735.363,11.4813,14.312
path231,872.228,735.363,8.03703,8.06237
path232,691.075,735.343,11.6691,10.9713
path233,829.571,731.609,104.292,3.46419
path234,854.624,749.532,15.2722,4.27802
path235,693.13,740.32,8.50069,7.27338
path236,686.9,736.189,3.92134,11.8935
path237,931.991,730.754,9.21748,6.33698
t14,623.724,588.608,86.3323,59.0399
path238,633.378,600.49,25.9262,42.9574
path239,623.724,594.392,30.7601,49.0678
path240,654.906,591.403,54.542,56.2445
path241,652.503,588.608,57.553,45.4435
path242,642.212,611.327,11.7386,18.6002
t15,622.96,653.202,81.4806,71.7331
path243,622.96,665.913,28.3348,59.0219
path244,652.964,653.202,49.7411,33.2519
path245,625.835,658.197,78.6055,66.4277
t16,731.674,520.002,278.15,24.8225
path246,842.117,524.901,167.708,19.923
path247,731.674,520.236,120.135,12.2177
path248,843.705,520.002,145.34,12.7232
path249,836.194,526.286,10.4143,4.78567
path250,741.849,522.102,29.1384,5.72312
t17,726.97,573.301,276.931,72.2047
path251,735.085,574.585,261.837,22.0525
path252,783.587,591.767,8.27995,2.01089
path253,791.446,588.513,2.64032,3.52012
path254,798.869,573.301,112.925,7.49492
path255,726.97,590.471,276.931,55.0354
path256,883.158,582.414,116.077,12.1436
path257,780.089,587.872,17.3963,7.46895
path258,780.154,591.872,2.98311,1.98873
path259,792.624,589.237,3.54585,4.26311
path260,984.57,594.619,15.259,5.07967
t18,732.153,670.633,290.137,30.1422
path261,733.879,659.8,299.701,37.0793
path262,1003.78,689.504,18.5081,7.82011
path263,732.153,693.601,211.55,7.17428
path264,760.923,670.633,248.469,26.2383
layer2,277.484,64.6215,646.856,111.192
g5,277.484,64.6215,362.312,111.192
part_598,277.484,65.5643,340.178,110.249
part_602,538.994,64.6215,96.7419,111.184
part_596,547.965,66.027,91.831,109.779
g6,562.397,68.3261,186.577,107.48
part_573,598.012,75.7275,133.845,94.5282
part_595,562.397,68.3261,186.577,107.48
g9,740.442,73.8888,183.898,99.1478
part_555,854.236,83.1102,70.1046,71.0968
part_556,751.517,82.2159,119.158,87.1201
part_576,740.442,73.8888,153.933,95.4406
part_537,752.214,153.808,146.977,19.2282
part_538,867.729,119.949,23.4407,47.1125
part_551,858.338,89.9891,58.1138,61.9516
layer4,753.693,79.4293,258.075,242.1
g10,753.693,79.4293,258.075,242.1
part_536,753.693,156.825,163.027,32.8595
part_546,900.01,112.287,111.759,209.243
part_552,905.051,88.5542,53.1182,29.7113
part_557,948.621,79.4293,36.2873,128.365
part_521,913.266,179.319,45.8235,11.291
part_548,932.955,194.147,25.5832,34.883
part_553,932.492,97.4847,21.1631,7.54123
part_547,931.567,192.3,28.3588,38.1014
part_554,938.905,98.5462,3.96666,5.29153
layer3,562.078,169.651,359.456,207.883
g7,562.078,169.651,202.835,207.883
part_510,567.337,186.303,197.365,191.23
part_511,710.874,193.24,46.9057,30.229
part_512,720.124,210.819,28.0252,11.262
part_519,714.577,200.645,41.8308,9.39823
part_520,719.956,194.616,25.2081,8.05598
part_530,562.078,173.348,196.442,13.5635
part_150,593.678,330.638,171.236,46.4068
part_160,600.418,325.512,160.175,41.2252
part_498,571.523,208.05,33.5666,4.30638
part_535,600.252,169.651,152.504,5.2375
g8,759.929,186.295,161.605,182.907
part_158,761.69,325.55,101.167,39.9408
part_501,759.929,186.295,161.605,177.91
part_503,879.686,211.284,26.7696,10.3371
part_508,874.155,201.569,39.5438,8.93635
part_509,880.479,196,23.0207,6.63607
part_142,765.017,338.507,87.3274,30.6952
part_169,760.399,320.462,96.717,34.6969
part_502,870.944,194.623,44.1078,28.3697
layer5,402.594,44.2835,550.629,48.2569
g16,402.594,44.2835,550.629,48.2569
part_643,621.95,53.9988,331.273,38.5416
part_658,402.594,44.7465,237.797,23.2684
part_659,625.141,44.2835,286.892,24.2342
part_631,610.949,56.7589,17.8773,8.49939
part_657,423.514,48.4476,56.7056,10.3543
layer6,86.8422,171.501,491.914,127.823
g17,86.8422,171.501,491.914,127.823
part_523,101.771,173.777,464.538,38.5755
part_527,187.462,204.339,13.3619,2.92517
part_529,201.407,199.163,3.44683,4.59538
part_534,214.249,171.501,200.813,12.628
part_499,86.8422,202.029,491.914,97.2947
part_500,364.308,187.69,206.135,20.9616
part_524,181.141,197.404,30.2736,12.6393
part_526,181.738,204.63,3.82615,2.55076
part_528,203.411,199.965,5.49859,6.46731
part_497,544.941,209.42,26.5087,8.42064
layer8,76.6153,222.359,340.324,117.677
g12,284.369,269.545,85.2606,70.4907
part_332,284.369,271.426,85.2606,68.6097
part_333,288.532,273.741,76.4739,52.4158
part_334,340.683,307.512,17.6713,10.0498
part_337,341.738,305.073,21.8954,16.9198
part_340,350.485,298.905,2.51829,6.59831
part_369,315.811,286.152,8.48147,7.71141
part_398,325.274,278.252,8.5618,6.73136
part_399,344.376,277.889,13.8633,12.2492
part_401,300.453,277.404,47.0689,45.9783
part_343,335.224,297.695,4.8117,9.67565
part_344,329.067,297.741,6.32902,5.39942
part_345,342.495,297.231,5.40087,9.84
part_348,353.761,294.89,7.77377,6.32413
part_353,339.818,289.653,3.44164,7.97022
part_355,336.181,289.141,3.43004,8.46027
part_358,329.641,288.415,5.75421,9.11476
part_361,324.598,287.482,5.24621,10.1799
part_382,315.897,282.499,8.30837,3.89386
part_394,321.474,279.163,6.68219,4.43259
part_396,331.894,278.83,9.95274,8.53271
part_405,350.025,269.545,4.10064,2.01863
part_341,347.595,299.622,2.6444,5.97326
part_342,339.214,297.633,4.10595,10.7409
part_352,344.046,290.604,3.37764,6.52432
part_376,323.621,284.381,6.33589,2.96103
part_379,341.05,282.02,3.59821,6.5304
part_338,349.525,303.33,11.2268,3.39585
part_384,332.847,281.618,3.56986,5.20264
part_339,352.91,301.449,4.69725,2.15802
part_349,352.468,292.631,6.60408,3.09808
part_351,348.045,290.403,2.18647,5.68821
part_368,329.927,285.723,6.07078,2.49799
part_350,350.465,292.228,2.18555,4.25627
part_347,353.144,295.843,3.68666,3.12239
part_346,350.606,295.554,2.55067,3.82629
g13,76.6153,222.359,340.324,27.9283
part_457,114.963,233.954,147.237,7.54608
part_479,317.179,227.471,52.9952,15.4189
part_482,274.914,227.47,45.2152,16.3493
part_483,257.364,227.473,23.4119,14.4961
part_488,115.945,223.777,141.4,5.69185
part_489,85.8997,223.301,30.9944,18.4029
part_491,366.924,222.388,46.6156,18.7882
part_422,274.7,242.266,23.553,8.02077
part_423,76.6153,242.175,14.6914,7.1869
part_437,88.1628,238.902,9.98978,7.71922
part_470,114.512,229.792,144.344,3.84359
part_474,380.574,228.405,25.0495,6.64357
part_476,395.747,227.232,21.1923,16.1223
part_478,351.448,227.276,6.616,9.64031
part_480,313.063,227.479,12.7557,15.9006
part_481,304.261,227.479,8.92909,8.95724
part_484,103.001,227.458,12.9642,12.1891
part_490,256.869,223.309,115.868,3.84869
part_418,284.703,243.221,16.9674,4.75285
part_461,105.284,232.986,9.44421,8.08068
part_471,98.363,228.397,4.35659,13.2136
part_492,370.657,222.359,10.2406,7.04035
layer7,42.862,228.99,402.428,187.376
g11,42.862,228.99,402.428,187.376
part_63,174.736,375.516,16.0861,8.07003
part_67,91.3763,372.278,17.4601,9.85429
part_77,132.552,366.264,17.424,14.1725
part_87,260.295,359.187,9.88954,13.2882
part_89,119.131,357.937,17.4236,15.4057
part_92,75.7964,357.523,6.0864,20.3116
part_107,187.622,352.385,17.3998,15.4057
part_109,160.328,351.46,17.3998,15.4057
part_115,105.723,349.147,17.4166,15.4212
part_119,80.7597,348.222,15.0852,15.423
part_124,259.85,346.819,13.1498,11.0296
part_125,243.123,345.899,17.3089,7.55127
part_132,146.88,344.507,17.4212,14.0316
part_136,92.2979,343.572,17.4124,12.6691
part_145,188.523,336.657,17.2861,8.00382
part_149,78.8785,332.493,17.9142,10.7795
part_153,201.931,329.255,17.9118,15.4057
part_156,147.331,326.942,17.9182,15.8683
part_167,188.506,320.928,17.9212,15.4057
part_170,256.984,319.914,6.77284,10.5236
part_181,120.698,317.683,17.3745,8.00977
part_188,232.017,314.451,12.7968,3.85478
part_193,121.02,310.288,16.7507,7.10719
part_198,189.444,304.736,17.4331,13.5686
part_200,162.15,303.811,17.4377,14.0178
part_202,134.857,302.886,17.4328,14.9431
part_207,148.707,301.035,17.4658,9.85429
part_210,230.619,299.647,17.415,14.4804
part_214,217.293,298.659,16.7282,7.1416
part_217,190.846,297.786,16.4321,6.62671
part_223,109.892,296.396,14.0322,5.24096
part_226,62.7837,294.559,46.8559,60.3345
part_148,106.156,333.418,17.9206,10.3169
part_155,174.628,328.33,17.9212,15.4057
part_208,80.2789,301.035,17.4166,15.4212
part_85,59.9917,361.14,212.476,28.3945
part_88,146.45,358.862,17.3998,15.4057
part_134,119.59,344.046,17.4105,13.5681
part_162,68.7468,324.166,14.625,15.4057
part_166,215.8,321.853,17.9212,15.4057
part_177,133.919,318.615,17.9202,15.4057
part_182,106.624,317.689,17.9202,15.4057
part_72,214.454,369.04,17.3997,15.4057
part_127,215.481,345.909,17.1715,7.07861
part_163,243.095,322.778,17.9213,15.4057
part_171,161.209,319.54,17.9183,15.8683
part_216,203.319,297.78,17.4369,15.4231
part_64,148.065,374.591,13.8541,4.77187
part_66,118.361,373.666,17.7948,8.47316
part_75,159.839,367.189,17.4357,13.106
part_80,105.25,364.876,17.422,15.8683
part_93,91.8442,356.549,17.4165,15.4212
part_129,188.696,344.98,16.0415,7.08257
part_131,161.318,344.951,16.3313,6.1856
part_135,107.727,344.521,14.4422,4.30291
part_146,160.462,335.731,18.5065,8.93072
part_147,133.467,334.344,17.9432,9.85429
part_161,92.7459,325.091,17.9202,15.4057
part_189,204.325,313.526,13.6482,4.77884
part_191,149.189,311.213,15.3872,6.62744
part_194,94.1492,309.362,16.7846,8.01422
part_112,133.034,350.535,17.3998,15.4057
part_126,228.795,345.909,17.3999,15.4057
part_157,120.04,326.016,17.9203,15.4057
part_197,216.748,306.124,17.4373,12.1674
part_221,94.1764,296.847,17.393,12.1923
part_222,121.456,296.409,17.5168,13.5707
part_52,227.972,377.367,17.1715,7.07859
part_58,200.211,376.441,17.294,8.0139
part_73,187.16,368.114,17.3999,15.4057
part_83,228.332,361.638,17.3999,15.4057
part_86,173.744,359.787,17.3999,15.4057
part_128,201.497,345.431,17.3943,14.9579
part_130,174.171,344.984,17.4354,14.4804
part_143,243.218,338.507,15.9252,7.0897
part_173,246.806,318.599,12.3325,3.85546
part_190,176.516,312.138,14.621,5.70307
part_218,176.063,297.797,17.4001,14.0178
part_151,256.515,330.518,12.8766,15.0676
part_176,202.373,318.615,17.9286,10.3169
part_179,175.056,318.152,17.936,9.85429
part_180,147.505,318.143,18.198,8.47592
part_184,79.3354,317.689,17.9064,14.4804
part_105,214.916,353.311,17.3999,15.4057
part_144,215.418,337.582,17.2349,7.0786
part_152,229.23,330.18,17.9071,15.4223
part_174,229.679,318.615,17.913,11.2421
part_227,111.407,293.633,168.012,87.6964
part_84,201.038,360.713,17.3998,15.4057
part_81,80.3013,363.951,15.0805,15.4057
part_141,68.6748,339.895,11.3892,3.39438
part_175,219.636,318.597,10.8614,2.93266
part_178,191.946,318.542,10.178,2.07513
part_183,94.6284,317.679,16.4438,7.08931
part_195,74.5855,308.229,8.95957,9.18876
part_205,107.568,301.96,17.4301,15.4057
part_206,165.632,301.018,10.9314,2.48763
part_211,78.5092,298.807,5.80105,9.0836
part_311,75.6887,282.531,300.649,109.321
part_110,245.962,350.974,21.7752,30.2516
part_111,67.855,350.823,11.5676,22.5191
part_196,244.039,306.55,13.8977,11.7414
part_68,241.736,370.762,14.2738,14.1609
part_122,63.2388,347.66,13.8237,29.3836
part_133,135.329,344.509,14.5337,5.70306
part_185,72.2618,317.665,10.5289,6.20148
part_313,202.922,278.822,33.1534,10.7896
part_315,167.309,278.367,33.0287,10.7795
part_317,143.246,277.43,21.9076,11.2658
part_319,112.739,277.429,20.0317,10.8058
part_320,102.084,277.416,8.53912,10.0125
part_321,73.2429,277.878,29.176,21.9091
part_410,47.8179,265.795,329.271,113.75
part_99,250.111,354.216,18.3429,22.8391
part_102,242.203,353.591,7.22112,13.4458
part_70,56.7534,369.331,135.176,21.5911
part_90,272.341,357.815,3.38554,12.4756
part_95,73.8595,355.471,6.17284,12.898
part_137,80.9691,343.582,13.0377,4.3168
part_138,65.4775,343.596,16.9598,7.40478
part_140,96.0382,340.82,10.7701,2.92105
part_199,69.6918,303.188,5.28175,15.5062
part_204,246.189,301.845,5.51945,4.49337
part_219,82.7522,297.324,12.3837,3.40545
part_309,100.199,283.34,11.8211,6.74029
part_312,134.417,279.243,6.71112,9.02549
part_408,56.7622,267.772,15.1796,61.2765
part_472,63.9566,228.99,381.334,139.371
part_59,71.406,376.115,10.1026,6.11601
part_69,271.415,370.613,3.78405,6.13584
part_328,64.6227,273.364,5.23202,24.6216
part_48,80.5948,379.667,10.845,2.48417
part_50,48.7961,378.173,219.03,17.3753
part_318,139.64,277.26,3.82611,2.55078
part_47,42.862,380.483,287.107,20.1539
part_71,331.72,369.037,87.4768,38.543
part_39,51.0508,394.947,297.859,15.4051
part_44,322.069,386.055,33.4469,20.3449
